,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over
0,30.807693,37.758587,1.15348,1.3000212,1.5603229,1.8886664,2.4160728,3.1355002,3.9459455,4.8925667,5.7717195,7.284789,9.325915,10.857437,13.487859,14.773737,17.685959,21.833956,26.399303,30.395367,33.41332,35.1357,36.439472,37.44572,38.24421,39.17232,39.76816,40.34739,41.117676,41.51025,41.06428,39.845882,30.897331,Text only tokens
1,30.384418,36.703922,1.1492151,1.2940147,1.567151,1.9145932,2.4619048,3.1811512,3.9817853,4.9368763,5.8293695,7.28771,9.375149,11.058327,13.753122,14.983012,18.00578,21.876451,26.321772,30.446339,33.207443,34.875114,36.37619,37.292355,38.130875,39.15668,39.945423,40.45981,41.120125,41.500267,41.548176,40.517136,30.646784,Text only tokens
2,30.34874,36.787415,1.14782,1.295112,1.5642616,1.914461,2.4453063,3.1530623,3.9366126,4.873361,5.744433,7.2173643,9.327268,11.030933,13.6613455,14.884882,17.920198,21.796785,26.105804,30.279646,33.151203,34.644535,36.33098,37.38038,38.148643,39.198116,39.917137,40.533024,41.122997,41.59685,41.605133,40.563522,30.422419,Text only tokens
3,29.549314,35.775425,1.1425517,1.2848028,1.5468787,1.8802975,2.3883157,3.087217,3.8627748,4.7924676,5.6175103,6.9898953,8.977849,10.635893,13.17966,14.374972,17.283577,21.0825,25.435299,29.430182,32.23742,33.81562,35.22989,36.16464,36.93038,38.049427,38.812447,39.36122,40.141644,40.54653,40.593483,39.67394,30.291727,Text only tokens
4,30.325632,36.830338,1.1484791,1.3035411,1.5740155,1.9253887,2.4669209,3.200189,3.991191,4.944387,5.8297725,7.2710266,9.315423,11.0000515,13.623413,14.837278,17.80884,21.621178,26.062477,30.057035,32.909,34.629227,36.276394,37.2846,38.032104,39.10402,39.858612,40.479153,41.229748,41.604694,41.702637,40.69506,30.834322,Text only tokens
5,29.55508,35.96686,1.1425602,1.2805786,1.5380826,1.8721731,2.3997808,3.0929651,3.8767667,4.7893386,5.6122303,7.027774,9.058848,10.776078,13.426334,14.587407,17.53774,21.292686,25.732506,29.691732,32.56615,34.3601,35.88465,36.827763,37.697964,38.699993,39.520344,40.17562,40.906166,41.41054,41.25988,40.209908,29.885221,Text only tokens
6,29.530952,35.84901,1.1416315,1.2794138,1.5392029,1.878705,2.3843975,3.0711699,3.824848,4.73269,5.5708427,6.9431343,8.953976,10.623314,13.250034,14.472339,17.342463,21.176382,25.542294,29.470531,32.34067,34.033283,35.56234,36.579536,37.36363,38.501247,39.288483,39.860344,40.65551,41.108334,41.1113,40.247017,31.267023,Text only tokens
7,30.678774,37.250134,1.1559774,1.3088292,1.5926652,1.9714711,2.552102,3.3370507,4.1902294,5.212825,6.1887584,7.7904596,10.018418,11.826726,14.569304,15.825038,18.835993,22.746677,27.17377,30.976967,33.723137,35.223675,36.65016,37.65112,38.40413,39.48766,40.23581,40.81509,41.554405,41.920334,42.059216,41.16304,31.62204,Text only tokens
8,31.502369,38.57316,1.1569891,1.3057781,1.5681837,1.9197756,2.4638195,3.1939123,4.030865,4.983703,5.954405,7.4845057,9.633498,11.191875,13.742749,14.895813,17.856236,22.066242,26.499771,30.42563,33.661896,35.354607,36.54881,37.713512,38.669853,39.642555,40.34304,40.92613,41.818382,42.43168,42.143063,41.014362,31.560247,Text only tokens
9,29.535149,36.001152,1.1422613,1.2801623,1.5395732,1.8719605,2.3937929,3.0715475,3.8274739,4.745057,5.576546,6.9928718,9.018783,10.714459,13.321339,14.4596,17.39815,21.162598,25.65535,29.6883,32.527447,34.27891,35.876953,36.893227,37.74614,38.859818,39.664696,40.252182,40.953987,41.3458,41.187416,40.258266,30.286116,Text only tokens
